año,BPCOD,delito,medio_comision,medio_etiqueta,es_digital,sexo_label,grupo_edad,area_label,CVE_ENT,NOM_ENT,FAC_DEL,FAC_DEL_AM,BP4_1,BP5_1,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4,BP5_3
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   420,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   771,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   771,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   771,,,1,,,,,2
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   406,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   494,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   494,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   930,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   494,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   494,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   494,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1040,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   425,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   425,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  2000,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  2000,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   625,,,,,,,,
2011,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1652,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   625,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   625,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1184,,,,,,,,
2011,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1184,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   479,,,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1008,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   479,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   908,,,,,,,,
2011,7,Fraude bancario,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   908,,1,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   908,,,1,,,,,2
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   479,,,,,,,,
2011,7,Fraude bancario,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   908,,1,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   908,,2,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   908,,2,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   479,,,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  2346,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   433,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1401,,,1,,,,,2
2011,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   433,,,,,,,,
2011,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   904,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   904,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   459,,,,,,,,
2011,11,Lesiones físicas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1798,,,,,,,,
2011,11,Lesiones físicas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1798,,,,,,,,
2011,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   459,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   459,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   459,,,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,  1213,,2,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   459,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   422,,,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   903,,,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   903,,2,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   903,,,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,  1397,,2,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   926,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   926,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  2253,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  2253,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  2253,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  2253,,,1,,,,,2
2011,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1921,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1267,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   771,,,1,,,,,2
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   376,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   419,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   419,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1147,,,1,,,,,2
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   419,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1147,,,1,,,,,2
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,14,Violación sexual,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1239,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1265,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1265,,,1,,,,,2
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   428,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   428,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   428,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   464,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  2393,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   464,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   340,,,,,,,,
2011,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   666,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   424,,,,,,,,
2011,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1830,,,,,,,,
2011,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1830,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   446,,,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,  2205,,2,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   446,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   446,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   446,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   475,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   475,,,,,,,,
2011,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1016,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   451,,,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   888,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   451,,,,,,,,
2011,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   460,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   417,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   417,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   436,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   426,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  2197,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   426,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   426,,,,,,,,
2011,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   410,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   410,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   410,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   374,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   374,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   374,,,1,,,,,2
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   410,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   437,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   437,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   437,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   437,,,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   935,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   935,,,1,,,,,2
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   437,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   437,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   430,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1840,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1840,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   547,,,,,,,,
2011,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1075,,,,,,,,
2011,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1075,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   547,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   547,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1488,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   430,,,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1854,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1854,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1854,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   430,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1854,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1854,,,,,,,,
2011,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1854,,,,,,,,
2011,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,  1724,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   830,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1038,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   830,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1038,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   830,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1038,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   830,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1038,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   830,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1038,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   453,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   389,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   334,,,,,,,,
2011,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   881,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   430,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1774,,,1,,,,,2
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   411,,,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   411,,2,,,,,,
2011,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   411,,,,,,,,
2011,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,  1119,,2,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   346,,,,,,,,
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   486,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   486,,,1,,,,,2
2011,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   486,,,1,,,,,2
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   415,,,,,,,,
2011,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   415,,,,,,,,
2011,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,  1790,,,,,,,,
2011,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,  1790,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   415,,,,,,,,
2011,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   415,,,,,,,,
